season,Player,Player_ID,Team,Matches,Batting_Runs,Batting_Balls,Batting_Dismissals,Batting_Average,Strike_Rate,Fours,Sixes,Bowling_Balls,Overs,Bowling_Runs_Conceded,Bowling_Wickets,Bowling_Strike_Rate,Economy,Dot_Balls,Dot_Ball_Pct,Team_Matches,Team_Wins,Team_Losses,Team_No_Results,Team_Win_Pct,Team_Points,ESPN_Player_ID,Photo_URL,ESPN_Profile_URL
2021,AU Rashid,249d60c9,Punjab Kings,1,0,0,0,,,0,0,18,3.0,35,0,,11.67,6,33.33,14,6,8,0,42.86,12,249d60c9,https://a.espncdn.com/i/headshots/cricket/players/full/249d60c9.png,https://www.espncricinfo.com/cricketers/au-rashid-249d60c9
2021,Abdul Samad,8e514b4c,Sunrisers Hyderabad,11,111,87,9,12.33,127.59,4,8,6,1.0,9,1,6.0,9.0,1,16.67,14,3,10,1,23.08,7,8e514b4c,https://a.espncdn.com/i/headshots/cricket/players/full/8e514b4c.png,https://www.espncricinfo.com/cricketers/abdul-samad-8e514b4c
2021,Abhishek Sharma,f29185a1,Sunrisers Hyderabad,8,98,75,6,16.33,130.67,7,4,60,10.0,64,4,15.0,6.4,23,38.33,14,3,10,1,23.08,7,f29185a1,https://a.espncdn.com/i/headshots/cricket/players/full/f29185a1.png,https://www.espncricinfo.com/cricketers/abhishek-sharma-f29185a1
2021,Akash Singh,b483905d,Rajasthan Royals,1,0,0,0,,,0,0,24,4.0,39,0,,9.75,7,29.17,14,5,9,0,35.71,10,b483905d,https://a.espncdn.com/i/headshots/cricket/players/full/b483905d.png,https://www.espncricinfo.com/cricketers/akash-singh-b483905d
2021,Anmolpreet Singh,1399b39c,Mumbai Indians,1,16,14,1,16.0,114.29,2,1,0,,0,0,,,0,,14,7,7,0,50.0,14,1399b39c,https://a.espncdn.com/i/headshots/cricket/players/full/1399b39c.png,https://www.espncricinfo.com/cricketers/anmolpreet-singh-1399b39c
2021,Anuj Rawat,c8f5f961,Rajasthan Royals,2,0,1,1,0.0,0.0,0,0,0,,0,0,,,0,,14,5,9,0,35.71,10,c8f5f961,https://a.espncdn.com/i/headshots/cricket/players/full/c8f5f961.png,https://www.espncricinfo.com/cricketers/anuj-rawat-c8f5f961
2021,Arshdeep Singh,244048f6,Punjab Kings,12,2,3,0,,66.67,0,0,248,41.33,342,18,13.78,8.27,82,33.06,14,6,8,0,42.86,12,244048f6,https://a.espncdn.com/i/headshots/cricket/players/full/244048f6.png,https://www.espncricinfo.com/cricketers/arshdeep-singh-244048f6
2021,Avesh Khan,eef2536f,Delhi Capitals,16,5,3,0,,166.67,1,0,366,61.0,450,24,15.25,7.38,146,39.89,16,9,6,1,60.0,19,eef2536f,https://a.espncdn.com/i/headshots/cricket/players/full/eef2536f.png,https://www.espncricinfo.com/cricketers/avesh-khan-eef2536f
2021,B Kumar,2e81a32d,Sunrisers Hyderabad,11,34,30,2,17.0,113.33,3,0,252,42.0,335,6,42.0,7.98,101,40.08,14,3,10,1,23.08,7,2e81a32d,https://a.espncdn.com/i/headshots/cricket/players/full/2e81a32d.png,https://www.espncricinfo.com/cricketers/b-kumar-2e81a32d
2021,BA Stokes,e087956b,Rajasthan Royals,1,0,3,1,0.0,0.0,0,0,6,1.0,12,0,,12.0,2,33.33,14,5,9,0,35.71,10,e087956b,https://a.espncdn.com/i/headshots/cricket/players/full/e087956b.png,https://www.espncricinfo.com/cricketers/ba-stokes-e087956b
2021,C Sakariya,2cdce1be,Rajasthan Royals,14,16,24,4,4.0,66.67,2,0,312,52.0,426,14,22.29,8.19,108,34.62,14,5,9,0,35.71,10,2cdce1be,https://a.espncdn.com/i/headshots/cricket/players/full/2cdce1be.png,https://www.espncricinfo.com/cricketers/c-sakariya-2cdce1be
2021,CA Lynn,45eda7c8,Mumbai Indians,1,49,35,2,24.5,140.0,4,3,0,,0,0,,,0,,14,7,7,0,50.0,14,45eda7c8,https://a.espncdn.com/i/headshots/cricket/players/full/45eda7c8.png,https://www.espncricinfo.com/cricketers/ca-lynn-45eda7c8
2021,CH Gayle,db584dad,Punjab Kings,10,193,154,11,17.55,125.32,21,8,0,,0,0,,,0,,14,6,8,0,42.86,12,db584dad,https://a.espncdn.com/i/headshots/cricket/players/full/db584dad.png,https://www.espncricinfo.com/cricketers/ch-gayle-db584dad
2021,CH Morris,fb66ce1f,Rajasthan Royals,11,67,49,5,13.4,136.73,2,5,246,41.0,376,15,16.4,9.17,83,33.74,14,5,9,0,35.71,10,fb66ce1f,https://a.espncdn.com/i/headshots/cricket/players/full/fb66ce1f.png,https://www.espncricinfo.com/cricketers/ch-morris-fb66ce1f
2021,CJ Jordan,ffe699c0,Punjab Kings,4,32,21,2,16.0,152.38,1,3,72,12.0,96,4,18.0,8.0,23,31.94,14,6,8,0,42.86,12,ffe699c0,https://a.espncdn.com/i/headshots/cricket/players/full/ffe699c0.png,https://www.espncricinfo.com/cricketers/cj-jordan-ffe699c0
2021,CR Woakes,4c5d73db,Delhi Capitals,3,15,11,0,,136.36,2,0,66,11.0,82,5,13.2,7.45,30,45.45,16,9,6,1,60.0,19,4c5d73db,https://a.espncdn.com/i/headshots/cricket/players/full/4c5d73db.png,https://www.espncricinfo.com/cricketers/cr-woakes-4c5d73db
2021,CV Varun,5b7ab5a9,Kolkata Knight Riders,17,2,4,0,,50.0,0,0,408,68.0,448,18,22.67,6.59,142,34.8,17,9,8,0,52.94,18,5b7ab5a9,https://a.espncdn.com/i/headshots/cricket/players/full/5b7ab5a9.png,https://www.espncricinfo.com/cricketers/cv-varun-5b7ab5a9
2021,D Padikkal,2c25d4f5,Royal Challengers Bangalore,14,411,327,14,29.36,125.69,44,14,0,,0,0,,,0,,15,9,6,0,60.0,18,2c25d4f5,https://a.espncdn.com/i/headshots/cricket/players/full/2c25d4f5.png,https://www.espncricinfo.com/cricketers/d-padikkal-2c25d4f5
2021,DA Miller,d67d5f00,Rajasthan Royals,9,124,113,5,24.8,109.73,11,3,0,,0,0,,,0,,14,5,9,0,35.71,10,d67d5f00,https://a.espncdn.com/i/headshots/cricket/players/full/d67d5f00.png,https://www.espncricinfo.com/cricketers/da-miller-d67d5f00
2021,DA Warner,dcce6f09,Sunrisers Hyderabad,8,197,184,6,32.83,107.07,15,6,0,,0,0,,,0,,14,3,10,1,23.08,7,dcce6f09,https://a.espncdn.com/i/headshots/cricket/players/full/dcce6f09.png,https://www.espncricinfo.com/cricketers/da-warner-dcce6f09
2021,DJ Bravo,87e562a9,Chennai Super Kings,11,47,18,2,23.5,261.11,3,4,202,33.67,263,14,14.43,7.81,72,35.64,16,11,5,0,68.75,22,87e562a9,https://a.espncdn.com/i/headshots/cricket/players/full/87e562a9.png,https://www.espncricinfo.com/cricketers/dj-bravo-87e562a9
2021,DJ Hooda,73ad96ed,Punjab Kings,12,160,121,9,17.78,132.23,9,9,96,16.0,136,2,48.0,8.5,31,32.29,14,6,8,0,42.86,12,73ad96ed,https://a.espncdn.com/i/headshots/cricket/players/full/73ad96ed.png,https://www.espncricinfo.com/cricketers/dj-hooda-73ad96ed
2021,DJ Malan,ad9c32a2,Punjab Kings,1,26,26,1,26.0,100.0,1,1,0,,0,0,,,0,,14,6,8,0,42.86,12,ad9c32a2,https://a.espncdn.com/i/headshots/cricket/players/full/ad9c32a2.png,https://www.espncricinfo.com/cricketers/dj-malan-ad9c32a2
2021,DL Chahar,23eeb873,Chennai Super Kings,15,1,1,0,,100.0,0,0,324,54.0,451,14,23.14,8.35,130,40.12,16,11,5,0,68.75,22,23eeb873,https://a.espncdn.com/i/headshots/cricket/players/full/23eeb873.png,https://www.espncricinfo.com/cricketers/dl-chahar-23eeb873
2021,DR Sams,caf69bf7,Royal Challengers Bangalore,2,6,6,1,6.0,100.0,0,0,36,6.0,39,1,36.0,6.5,15,41.67,15,9,6,0,60.0,18,caf69bf7,https://a.espncdn.com/i/headshots/cricket/players/full/caf69bf7.png,https://www.espncricinfo.com/cricketers/dr-sams-caf69bf7
2021,DS Kulkarni,d2a989fc,Mumbai Indians,1,0,0,0,,,0,0,24,4.0,48,0,,12.0,7,29.17,14,7,7,0,50.0,14,d2a989fc,https://a.espncdn.com/i/headshots/cricket/players/full/d2a989fc.png,https://www.espncricinfo.com/cricketers/ds-kulkarni-d2a989fc
2021,DT Christian,2a2e6343,Royal Challengers Bangalore,9,14,23,4,3.5,60.87,1,0,100,16.67,155,4,25.0,9.3,28,28.0,15,9,6,0,60.0,18,2a2e6343,https://a.espncdn.com/i/headshots/cricket/players/full/2a2e6343.png,https://www.espncricinfo.com/cricketers/dt-christian-2a2e6343
2021,E Lewis,0ebfb1ad,Rajasthan Royals,5,151,93,5,30.2,162.37,18,7,0,,0,0,,,0,,14,5,9,0,35.71,10,0ebfb1ad,https://a.espncdn.com/i/headshots/cricket/players/full/0ebfb1ad.png,https://www.espncricinfo.com/cricketers/e-lewis-0ebfb1ad
2021,EJG Morgan,d2a6c0e6,Kolkata Knight Riders,17,133,139,12,11.08,95.68,8,6,0,,0,0,,,0,,17,9,8,0,52.94,18,d2a6c0e6,https://a.espncdn.com/i/headshots/cricket/players/full/d2a6c0e6.png,https://www.espncricinfo.com/cricketers/ejg-morgan-d2a6c0e6
2021,F du Plessis,3355b542,Chennai Super Kings,16,633,456,14,45.21,138.82,61,23,0,,0,0,,,0,,16,11,5,0,68.75,22,3355b542,https://a.espncdn.com/i/headshots/cricket/players/full/3355b542.png,https://www.espncricinfo.com/cricketers/f-du-plessis-3355b542
2021,FA Allen,b52ffbbd,Punjab Kings,4,6,11,1,6.0,54.55,0,0,66,11.0,90,1,66.0,8.18,20,30.3,14,6,8,0,42.86,12,b52ffbbd,https://a.espncdn.com/i/headshots/cricket/players/full/b52ffbbd.png,https://www.espncricinfo.com/cricketers/fa-allen-b52ffbbd
2021,GD Phillips,9a46c4e5,Rajasthan Royals,3,26,32,2,13.0,81.25,1,2,12,2.0,20,1,12.0,10.0,4,33.33,14,5,9,0,35.71,10,9a46c4e5,https://a.espncdn.com/i/headshots/cricket/players/full/9a46c4e5.png,https://www.espncricinfo.com/cricketers/gd-phillips-9a46c4e5
2021,GHS Garton,be869ccf,Royal Challengers Bangalore,5,2,4,1,2.0,50.0,0,0,90,15.0,135,3,30.0,9.0,31,34.44,15,9,6,0,60.0,18,be869ccf,https://a.espncdn.com/i/headshots/cricket/players/full/be869ccf.png,https://www.espncricinfo.com/cricketers/ghs-garton-be869ccf
2021,GJ Maxwell,b681e71e,Royal Challengers Bangalore,15,513,354,11,46.64,144.92,48,21,96,16.0,135,3,32.0,8.44,25,26.04,15,9,6,0,60.0,18,b681e71e,https://a.espncdn.com/i/headshots/cricket/players/full/b681e71e.png,https://www.espncricinfo.com/cricketers/gj-maxwell-b681e71e
2021,HH Pandya,dbe50b21,Mumbai Indians,12,127,111,9,14.11,114.41,11,5,0,,0,0,,,0,,14,7,7,0,50.0,14,dbe50b21,https://a.espncdn.com/i/headshots/cricket/players/full/dbe50b21.png,https://www.espncricinfo.com/cricketers/hh-pandya-dbe50b21
2021,HV Patel,f986ca1a,Royal Challengers Bangalore,15,59,46,6,9.83,128.26,6,2,338,56.33,459,32,10.56,8.15,120,35.5,15,9,6,0,60.0,18,f986ca1a,https://a.espncdn.com/i/headshots/cricket/players/full/f986ca1a.png,https://www.espncricinfo.com/cricketers/hv-patel-f986ca1a
2021,Harbhajan Singh,8b5b6769,Kolkata Knight Riders,3,4,4,0,,100.0,0,0,42,7.0,63,0,,9.0,19,45.24,17,9,8,0,52.94,18,8b5b6769,https://a.espncdn.com/i/headshots/cricket/players/full/8b5b6769.png,https://www.espncricinfo.com/cricketers/harbhajan-singh-8b5b6769
2021,Harpreet Brar,c05edf8e,Punjab Kings,7,64,58,0,,110.34,3,2,138,23.0,139,5,27.6,6.04,54,39.13,14,6,8,0,42.86,12,c05edf8e,https://a.espncdn.com/i/headshots/cricket/players/full/c05edf8e.png,https://www.espncricinfo.com/cricketers/harpreet-brar-c05edf8e
2021,I Sharma,5bb1a1c4,Delhi Capitals,3,0,0,0,,,0,0,72,12.0,97,1,72.0,8.08,25,34.72,16,9,6,1,60.0,19,5bb1a1c4,https://a.espncdn.com/i/headshots/cricket/players/full/5bb1a1c4.png,https://www.espncricinfo.com/cricketers/i-sharma-5bb1a1c4
2021,IC Porel,fdf7491e,Punjab Kings,1,0,0,0,,,0,0,24,4.0,39,1,24.0,9.75,7,29.17,14,6,8,0,42.86,12,fdf7491e,https://a.espncdn.com/i/headshots/cricket/players/full/fdf7491e.png,https://www.espncricinfo.com/cricketers/ic-porel-fdf7491e
2021,Imran Tahir,acee4cc4,Chennai Super Kings,1,0,0,0,,,0,0,24,4.0,16,2,12.0,4.0,14,58.33,16,11,5,0,68.75,22,acee4cc4,https://a.espncdn.com/i/headshots/cricket/players/full/acee4cc4.png,https://www.espncricinfo.com/cricketers/imran-tahir-acee4cc4
2021,Ishan Kishan,752f7486,Mumbai Indians,10,241,177,9,26.78,136.16,21,10,0,,0,0,,,0,,14,7,7,0,50.0,14,752f7486,https://a.espncdn.com/i/headshots/cricket/players/full/752f7486.png,https://www.espncricinfo.com/cricketers/ishan-kishan-752f7486
2021,J Suchith,4125d931,Sunrisers Hyderabad,2,14,6,0,,233.33,2,1,42,7.0,66,0,,9.43,11,26.19,14,3,10,1,23.08,7,4125d931,https://a.espncdn.com/i/headshots/cricket/players/full/4125d931.png,https://www.espncricinfo.com/cricketers/j-suchith-4125d931
2021,J Yadav,81049310,Mumbai Indians,5,34,26,2,17.0,130.77,2,1,102,17.0,130,2,51.0,7.65,43,42.16,14,7,7,0,50.0,14,81049310,https://a.espncdn.com/i/headshots/cricket/players/full/81049310.png,https://www.espncricinfo.com/cricketers/j-yadav-81049310
2021,JA Richardson,1ee08e9a,Punjab Kings,3,15,24,2,7.5,62.5,2,0,66,11.0,117,3,22.0,10.64,22,33.33,14,6,8,0,42.86,12,1ee08e9a,https://a.espncdn.com/i/headshots/cricket/players/full/1ee08e9a.png,https://www.espncricinfo.com/cricketers/ja-richardson-1ee08e9a
2021,JC Buttler,99b75528,Rajasthan Royals,7,254,164,7,36.29,154.88,27,13,0,,0,0,,,0,,14,5,9,0,35.71,10,99b75528,https://a.espncdn.com/i/headshots/cricket/players/full/99b75528.png,https://www.espncricinfo.com/cricketers/jc-buttler-99b75528
2021,JD Unadkat,1e66c162,Rajasthan Royals,6,41,29,2,20.5,141.38,3,2,132,22.0,168,4,33.0,7.64,52,39.39,14,5,9,0,35.71,10,1e66c162,https://a.espncdn.com/i/headshots/cricket/players/full/1e66c162.png,https://www.espncricinfo.com/cricketers/jd-unadkat-1e66c162
2021,JDS Neesham,9219eff0,Mumbai Indians,3,0,2,2,0.0,0.0,0,0,54,9.0,66,5,10.8,7.33,19,35.19,14,7,7,0,50.0,14,9219eff0,https://a.espncdn.com/i/headshots/cricket/players/full/9219eff0.png,https://www.espncricinfo.com/cricketers/jds-neesham-9219eff0
2021,JJ Bumrah,462411b3,Mumbai Indians,14,16,17,3,5.33,94.12,2,0,330,55.0,410,21,15.71,7.45,134,40.61,14,7,7,0,50.0,14,462411b3,https://a.espncdn.com/i/headshots/cricket/players/full/462411b3.png,https://www.espncricinfo.com/cricketers/jj-bumrah-462411b3
2021,JJ Roy,d1c36f5c,Sunrisers Hyderabad,5,150,120,5,30.0,125.0,21,1,0,,0,0,,,0,,14,3,10,1,23.08,7,d1c36f5c,https://a.espncdn.com/i/headshots/cricket/players/full/d1c36f5c.png,https://www.espncricinfo.com/cricketers/jj-roy-d1c36f5c
2021,JM Bairstow,abb83e27,Sunrisers Hyderabad,7,248,175,7,35.43,141.71,20,15,0,,0,0,,,0,,14,3,10,1,23.08,7,abb83e27,https://a.espncdn.com/i/headshots/cricket/players/full/abb83e27.png,https://www.espncricinfo.com/cricketers/jm-bairstow-abb83e27
2021,JO Holder,0f721006,Sunrisers Hyderabad,8,85,70,6,14.17,121.43,2,6,191,31.83,247,16,11.94,7.76,74,38.74,14,3,10,1,23.08,7,0f721006,https://a.espncdn.com/i/headshots/cricket/players/full/0f721006.png,https://www.espncricinfo.com/cricketers/jo-holder-0f721006
2021,JR Hazlewood,03806cf8,Chennai Super Kings,9,0,0,0,,,0,0,210,35.0,293,11,19.09,8.37,81,38.57,16,11,5,0,68.75,22,03806cf8,https://a.espncdn.com/i/headshots/cricket/players/full/03806cf8.png,https://www.espncricinfo.com/cricketers/jr-hazlewood-03806cf8
2021,Jalaj S Saxena,249abedf,Punjab Kings,1,0,0,0,,,0,0,18,3.0,27,0,,9.0,5,27.78,14,6,8,0,42.86,12,249abedf,https://a.espncdn.com/i/headshots/cricket/players/full/249abedf.png,https://www.espncricinfo.com/cricketers/jalaj-s-saxena-249abedf
2021,K Rabada,e62dd25d,Delhi Capitals,15,13,6,1,13.0,216.67,2,0,336,56.0,456,15,22.4,8.14,130,38.69,16,9,6,1,60.0,19,e62dd25d,https://a.espncdn.com/i/headshots/cricket/players/full/e62dd25d.png,https://www.espncricinfo.com/cricketers/k-rabada-e62dd25d
2021,K Yadav,030f3089,Rajasthan Royals,1,0,4,0,,0.0,0,0,12,2.0,16,0,,8.0,4,33.33,14,5,9,0,35.71,10,030f3089,https://a.espncdn.com/i/headshots/cricket/players/full/030f3089.png,https://www.espncricinfo.com/cricketers/k-yadav-030f3089
2021,KA Jamieson,68c56d09,Royal Challengers Bangalore,9,65,55,3,21.67,118.18,5,3,168,28.0,269,9,18.67,9.61,69,41.07,15,9,6,0,60.0,18,68c56d09,https://a.espncdn.com/i/headshots/cricket/players/full/68c56d09.png,https://www.espncricinfo.com/cricketers/ka-jamieson-68c56d09
2021,KA Pollard,a757b0d8,Mumbai Indians,14,245,164,8,30.62,149.39,16,16,79,13.17,95,5,15.8,7.22,26,32.91,14,7,7,0,50.0,14,a757b0d8,https://a.espncdn.com/i/headshots/cricket/players/full/a757b0d8.png,https://www.espncricinfo.com/cricketers/ka-pollard-a757b0d8
2021,KD Karthik,c03f1114,Kolkata Knight Riders,17,223,170,10,22.3,131.18,22,7,0,,0,0,,,0,,17,9,8,0,52.94,18,c03f1114,https://a.espncdn.com/i/headshots/cricket/players/full/c03f1114.png,https://www.espncricinfo.com/cricketers/kd-karthik-c03f1114
2021,KH Pandya,5b8c830e,Mumbai Indians,13,143,122,10,14.3,117.21,10,6,199,33.17,265,5,39.8,7.99,66,33.17,14,7,7,0,50.0,14,5b8c830e,https://a.espncdn.com/i/headshots/cricket/players/full/5b8c830e.png,https://www.espncricinfo.com/cricketers/kh-pandya-5b8c830e
2021,KK Ahmed,a2f46292,Sunrisers Hyderabad,7,1,2,1,1.0,50.0,0,0,162,27.0,219,5,32.4,8.11,53,32.72,14,3,10,1,23.08,7,a2f46292,https://a.espncdn.com/i/headshots/cricket/players/full/a2f46292.png,https://www.espncricinfo.com/cricketers/kk-ahmed-a2f46292
2021,KL Nagarkoti,b4f5c2d9,Kolkata Knight Riders,1,0,2,1,0.0,0.0,0,0,12,2.0,25,0,,12.5,2,16.67,17,9,8,0,52.94,18,b4f5c2d9,https://a.espncdn.com/i/headshots/cricket/players/full/b4f5c2d9.png,https://www.espncricinfo.com/cricketers/kl-nagarkoti-b4f5c2d9
2021,KL Rahul,b17e2f24,Punjab Kings,13,626,450,9,69.56,139.11,48,30,0,,0,0,,,0,,14,6,8,0,42.86,12,b17e2f24,https://a.espncdn.com/i/headshots/cricket/players/full/b17e2f24.png,https://www.espncricinfo.com/cricketers/kl-rahul-b17e2f24
2021,KM Asif,798cc28e,Chennai Super Kings,1,0,0,0,,,0,0,13,2.17,18,1,13.0,8.31,2,15.38,16,11,5,0,68.75,22,798cc28e,https://a.espncdn.com/i/headshots/cricket/players/full/798cc28e.png,https://www.espncricinfo.com/cricketers/km-asif-798cc28e
2021,KM Jadhav,99d63244,Sunrisers Hyderabad,6,55,52,4,13.75,105.77,2,2,0,,0,0,,,0,,14,3,10,1,23.08,7,99d63244,https://a.espncdn.com/i/headshots/cricket/players/full/99d63244.png,https://www.espncricinfo.com/cricketers/km-jadhav-99d63244
2021,KS Bharat,44a89551,Royal Challengers Bangalore,8,191,154,5,38.2,124.03,10,8,0,,0,0,,,0,,15,9,6,0,60.0,18,44a89551,https://a.espncdn.com/i/headshots/cricket/players/full/44a89551.png,https://www.espncricinfo.com/cricketers/ks-bharat-44a89551
2021,KS Williamson,d027ba9f,Sunrisers Hyderabad,10,270,237,6,45.0,113.92,30,2,0,,0,0,,,0,,14,3,10,1,23.08,7,d027ba9f,https://a.espncdn.com/i/headshots/cricket/players/full/d027ba9f.png,https://www.espncricinfo.com/cricketers/ks-williamson-d027ba9f
2021,KW Richardson,dfc4d8b5,Royal Challengers Bangalore,1,0,0,0,,,0,0,18,3.0,29,1,18.0,9.67,5,27.78,15,9,6,0,60.0,18,dfc4d8b5,https://a.espncdn.com/i/headshots/cricket/players/full/dfc4d8b5.png,https://www.espncricinfo.com/cricketers/kw-richardson-dfc4d8b5
2021,Kartik Tyagi,5d2eea49,Rajasthan Royals,4,2,4,1,2.0,50.0,0,0,84,14.0,124,4,21.0,8.86,36,42.86,14,5,9,0,35.71,10,5d2eea49,https://a.espncdn.com/i/headshots/cricket/players/full/5d2eea49.png,https://www.espncricinfo.com/cricketers/kartik-tyagi-5d2eea49
2021,L Ngidi,f834dcfc,Chennai Super Kings,3,0,0,0,,,0,0,72,12.0,125,5,14.4,10.42,24,33.33,16,11,5,0,68.75,22,f834dcfc,https://a.espncdn.com/i/headshots/cricket/players/full/f834dcfc.png,https://www.espncricinfo.com/cricketers/l-ngidi-f834dcfc
2021,LH Ferguson,2f9d0389,Kolkata Knight Riders,8,18,10,0,,180.0,1,1,180,30.0,224,13,13.85,7.47,74,41.11,17,9,8,0,52.94,18,2f9d0389,https://a.espncdn.com/i/headshots/cricket/players/full/2f9d0389.png,https://www.espncricinfo.com/cricketers/lh-ferguson-2f9d0389
2021,LI Meriwala,d3611425,Delhi Capitals,1,0,0,0,,,0,0,18,3.0,32,1,18.0,10.67,6,33.33,16,9,6,1,60.0,19,d3611425,https://a.espncdn.com/i/headshots/cricket/players/full/d3611425.png,https://www.espncricinfo.com/cricketers/li-meriwala-d3611425
2021,LS Livingstone,50c6bc2b,Rajasthan Royals,5,42,41,5,8.4,102.44,3,1,0,,0,0,,,0,,14,5,9,0,35.71,10,50c6bc2b,https://a.espncdn.com/i/headshots/cricket/players/full/50c6bc2b.png,https://www.espncricinfo.com/cricketers/ls-livingstone-50c6bc2b
2021,Lalit Yadav,ad427b5c,Delhi Capitals,7,68,70,2,34.0,97.14,7,0,84,14.0,101,4,21.0,7.21,21,25.0,16,9,6,1,60.0,19,ad427b5c,https://a.espncdn.com/i/headshots/cricket/players/full/ad427b5c.png,https://www.espncricinfo.com/cricketers/lalit-yadav-ad427b5c
2021,M Ashwin,e2db2409,Punjab Kings,3,15,24,2,7.5,62.5,1,0,66,11.0,97,1,66.0,8.82,16,24.24,14,6,8,0,42.86,12,e2db2409,https://a.espncdn.com/i/headshots/cricket/players/full/e2db2409.png,https://www.espncricinfo.com/cricketers/m-ashwin-e2db2409
2021,M Jansen,81c36ee9,Mumbai Indians,2,0,3,2,0.0,0.0,0,0,36,6.0,45,2,18.0,7.5,12,33.33,14,7,7,0,50.0,14,81c36ee9,https://a.espncdn.com/i/headshots/cricket/players/full/81c36ee9.png,https://www.espncricinfo.com/cricketers/m-jansen-81c36ee9
2021,M Markande,a9fd84fb,Rajasthan Royals,1,0,0,0,,,0,0,18,3.0,26,0,,8.67,4,22.22,14,5,9,0,35.71,10,a9fd84fb,https://a.espncdn.com/i/headshots/cricket/players/full/a9fd84fb.png,https://www.espncricinfo.com/cricketers/m-markande-a9fd84fb
2021,M Prasidh Krishna,85e0cf10,Kolkata Knight Riders,10,0,1,0,,0.0,0,0,231,38.5,351,12,19.25,9.12,99,42.86,17,9,8,0,52.94,18,85e0cf10,https://a.espncdn.com/i/headshots/cricket/players/full/85e0cf10.png,https://www.espncricinfo.com/cricketers/m-prasidh-krishna-85e0cf10
2021,M Shahrukh Khan,7dcb9bc9,Punjab Kings,11,153,114,6,25.5,134.21,9,10,0,,0,0,,,0,,14,6,8,0,42.86,12,7dcb9bc9,https://a.espncdn.com/i/headshots/cricket/players/full/7dcb9bc9.png,https://www.espncricinfo.com/cricketers/m-shahrukh-khan-7dcb9bc9
2021,M Vohra,c03e2850,Rajasthan Royals,4,42,39,4,10.5,107.69,5,2,0,,0,0,,,0,,14,5,9,0,35.71,10,c03e2850,https://a.espncdn.com/i/headshots/cricket/players/full/c03e2850.png,https://www.espncricinfo.com/cricketers/m-vohra-c03e2850
2021,MA Agarwal,00ea847a,Punjab Kings,12,441,309,12,36.75,142.72,42,18,0,,0,0,,,0,,14,6,8,0,42.86,12,00ea847a,https://a.espncdn.com/i/headshots/cricket/players/full/00ea847a.png,https://www.espncricinfo.com/cricketers/ma-agarwal-00ea847a
2021,MC Henriques,32198ae0,Punjab Kings,5,31,32,3,10.33,96.88,0,1,60,10.0,45,4,15.0,4.5,29,48.33,14,6,8,0,42.86,12,32198ae0,https://a.espncdn.com/i/headshots/cricket/players/full/32198ae0.png,https://www.espncricinfo.com/cricketers/mc-henriques-32198ae0
2021,MK Lomror,da934ee8,Rajasthan Royals,4,94,73,3,31.33,128.77,3,6,42,7.0,47,1,42.0,6.71,13,30.95,14,5,9,0,35.71,10,da934ee8,https://a.espncdn.com/i/headshots/cricket/players/full/da934ee8.png,https://www.espncricinfo.com/cricketers/mk-lomror-da934ee8
2021,MK Pandey,93b4fc78,Sunrisers Hyderabad,8,292,235,6,48.67,124.26,21,10,0,,0,0,,,0,,14,3,10,1,23.08,7,93b4fc78,https://a.espncdn.com/i/headshots/cricket/players/full/93b4fc78.png,https://www.espncricinfo.com/cricketers/mk-pandey-93b4fc78
2021,MM Ali,bb351c23,Chennai Super Kings,15,357,260,14,25.5,137.31,31,19,152,25.33,161,6,25.33,6.36,48,31.58,16,11,5,0,68.75,22,bb351c23,https://a.espncdn.com/i/headshots/cricket/players/full/bb351c23.png,https://www.espncricinfo.com/cricketers/mm-ali-bb351c23
2021,MP Stoinis,d9273ee7,Delhi Capitals,10,89,71,4,22.25,125.35,11,1,67,11.17,117,2,33.5,10.48,13,19.4,16,9,6,1,60.0,19,d9273ee7,https://a.espncdn.com/i/headshots/cricket/players/full/d9273ee7.png,https://www.espncricinfo.com/cricketers/mp-stoinis-d9273ee7
2021,MS Dhoni,4a8a2e3b,Chennai Super Kings,16,114,107,8,14.25,106.54,12,3,0,,0,0,,,0,,16,11,5,0,68.75,22,4a8a2e3b,https://a.espncdn.com/i/headshots/cricket/players/full/4a8a2e3b.png,https://www.espncricinfo.com/cricketers/ms-dhoni-4a8a2e3b
2021,Mandeep Singh,c3a96caf,Punjab Kings,1,15,13,1,15.0,115.38,2,0,0,,0,0,,,0,,14,6,8,0,42.86,12,c3a96caf,https://a.espncdn.com/i/headshots/cricket/players/full/c3a96caf.png,https://www.espncricinfo.com/cricketers/mandeep-singh-c3a96caf
2021,Mohammad Nabi,62af8546,Sunrisers Hyderabad,3,34,20,3,11.33,170.0,3,2,48,8.0,86,2,24.0,10.75,13,27.08,14,3,10,1,23.08,7,62af8546,https://a.espncdn.com/i/headshots/cricket/players/full/62af8546.png,https://www.espncricinfo.com/cricketers/mohammad-nabi-62af8546
2021,Mohammed Shami,8cf9814c,Punjab Kings,14,13,17,1,13.0,76.47,0,0,316,52.67,395,19,16.63,7.5,141,44.62,14,6,8,0,42.86,12,8cf9814c,https://a.espncdn.com/i/headshots/cricket/players/full/8cf9814c.png,https://www.espncricinfo.com/cricketers/mohammed-shami-8cf9814c
